               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.022832,           0.0098002,           0.0016318,             0.96805,             0.95593,             0.98332,             0.70657,            0.020601,           0.0036435,            0.001301,            0.004885,            0.004885,            0.004885
                 157,            0.023347,           0.0099325,           0.0019384,             0.94277,             0.94938,             0.98051,             0.72867,            0.020597,           0.0035102,           0.0016131,            0.004852,            0.004852,            0.004852
                 158,            0.021637,           0.0097511,           0.0015404,             0.94781,             0.96748,             0.98348,             0.73887,            0.019314,           0.0037155,          0.00099492,            0.004819,            0.004819,            0.004819
                 159,            0.022082,            0.009806,           0.0013862,             0.97562,             0.94501,             0.98611,             0.72383,             0.02014,           0.0039186,          0.00089796,            0.004786,            0.004786,            0.004786
                 160,            0.021649,           0.0096721,            0.001604,             0.94036,             0.95068,              0.9753,             0.71791,            0.021622,           0.0038748,           0.0011054,            0.004753,            0.004753,            0.004753
                 161,             0.02161,           0.0097249,           0.0023599,              0.9488,             0.96382,             0.98216,              0.7121,            0.023121,           0.0038548,          0.00070143,             0.00472,             0.00472,             0.00472
                 162,            0.022253,            0.009784,           0.0015572,             0.98116,             0.94175,             0.98774,             0.72218,            0.020549,           0.0038083,           0.0005888,            0.004687,            0.004687,            0.004687
                 163,            0.022431,           0.0097889,           0.0020404,             0.95615,             0.97913,              0.9906,             0.72116,            0.022588,           0.0036516,           0.0014805,            0.004654,            0.004654,            0.004654
                 164,             0.02193,            0.010246,           0.0017079,             0.96682,             0.96495,             0.99039,             0.73906,            0.019288,           0.0037074,          0.00090861,            0.004621,            0.004621,            0.004621
                 165,            0.021575,           0.0095636,             0.00184,             0.97442,             0.97059,             0.98707,             0.71437,            0.020181,           0.0036087,          0.00065823,            0.004588,            0.004588,            0.004588
                 166,            0.021512,           0.0097848,           0.0023056,             0.98971,              0.9264,             0.98133,             0.72928,            0.021096,            0.003897,          0.00084624,            0.004555,            0.004555,            0.004555
                 167,            0.021179,           0.0094027,           0.0018333,             0.97085,             0.95058,             0.98182,             0.71072,            0.020589,           0.0037308,          0.00085144,            0.004522,            0.004522,            0.004522
                 168,            0.021495,           0.0093042,             0.00173,             0.98372,              0.9451,             0.98433,             0.71764,            0.020221,           0.0037584,           0.0015782,            0.004489,            0.004489,            0.004489
                 169,            0.021423,           0.0094427,           0.0016829,             0.96027,             0.95336,             0.98578,             0.72186,            0.021486,           0.0039847,           0.0011945,            0.004456,            0.004456,            0.004456
                 170,            0.022208,           0.0094743,           0.0015114,             0.94218,             0.96362,             0.97791,             0.72632,            0.021498,           0.0038686,           0.0011148,            0.004423,            0.004423,            0.004423
                 171,            0.021127,             0.00952,           0.0015356,             0.96684,             0.95058,             0.98773,             0.73588,            0.019845,           0.0038841,          0.00075192,             0.00439,             0.00439,             0.00439
                 172,            0.022518,           0.0097468,           0.0017754,             0.95995,             0.95916,             0.98332,              0.7065,            0.020914,           0.0041354,          0.00095696,            0.004357,            0.004357,            0.004357
                 173,            0.021161,           0.0093571,           0.0012575,              0.9849,             0.94828,             0.98406,             0.72174,             0.02064,            0.003875,          0.00086017,            0.004324,            0.004324,            0.004324
                 174,            0.021167,           0.0093033,           0.0015559,             0.98377,             0.94703,             0.99223,             0.74987,            0.020311,           0.0036845,            0.000595,            0.004291,            0.004291,            0.004291
                 175,            0.021513,            0.009359,           0.0013517,             0.96349,             0.96591,             0.98865,             0.73717,            0.019977,           0.0036495,          0.00094991,            0.004258,            0.004258,            0.004258
                 176,             0.02124,           0.0094212,           0.0014503,             0.94524,             0.96176,             0.98852,             0.74189,            0.020301,           0.0038145,          0.00075076,            0.004225,            0.004225,            0.004225
                 177,             0.02146,           0.0092415,           0.0011917,             0.97679,             0.92872,             0.98004,             0.73644,            0.021393,            0.003871,           0.0010686,            0.004192,            0.004192,            0.004192
                 178,            0.022115,           0.0094499,           0.0012227,               0.973,             0.95018,             0.98627,             0.72455,            0.021857,           0.0037129,          0.00082877,            0.004159,            0.004159,            0.004159
                 179,            0.020841,           0.0091721,           0.0017296,             0.98603,             0.94744,             0.98455,             0.72032,            0.019004,           0.0037987,           0.0006021,            0.004126,            0.004126,            0.004126
                 180,            0.021021,           0.0092451,           0.0013191,             0.95587,             0.96979,             0.98876,             0.73808,            0.019562,           0.0037451,          0.00093935,            0.004093,            0.004093,            0.004093
                 181,            0.020065,           0.0091583,           0.0019468,             0.97326,             0.95018,             0.98337,             0.72332,            0.019182,           0.0038462,           0.0010244,             0.00406,             0.00406,             0.00406
                 182,            0.021373,           0.0092396,           0.0015209,             0.95643,             0.95727,             0.98476,             0.74022,            0.020131,           0.0037413,          0.00091977,            0.004027,            0.004027,            0.004027
                 183,            0.021433,           0.0092194,           0.0031317,             0.97198,             0.95998,             0.98534,             0.72748,            0.020744,           0.0037403,           0.0014455,            0.003994,            0.003994,            0.003994
                 184,            0.020486,           0.0096615,           0.0016733,             0.93719,             0.94244,             0.97772,             0.71538,            0.020794,              0.0037,           0.0013218,            0.003961,            0.003961,            0.003961
                 185,            0.021499,           0.0093059,           0.0010327,             0.97399,             0.95073,             0.97383,             0.72603,            0.021093,           0.0036657,          0.00040822,            0.003928,            0.003928,            0.003928
                 186,            0.021608,           0.0089131,           0.0012277,             0.97589,             0.94353,             0.98304,             0.72414,            0.018871,           0.0037918,          0.00047255,            0.003895,            0.003895,            0.003895
                 187,            0.020712,           0.0091912,           0.0014053,             0.97582,             0.92361,             0.98547,             0.73652,            0.019778,           0.0039217,          0.00082469,            0.003862,            0.003862,            0.003862
                 188,             0.02051,           0.0090117,           0.0014447,             0.94258,             0.91997,             0.97107,             0.71264,            0.020791,           0.0038338,           0.0014893,            0.003829,            0.003829,            0.003829
                 189,            0.020107,           0.0092119,          0.00096379,             0.96929,             0.93348,             0.98297,             0.74043,            0.019943,           0.0036981,            0.001342,            0.003796,            0.003796,            0.003796
                 190,            0.021222,           0.0093076,           0.0013988,             0.95307,             0.93035,             0.98662,             0.73752,             0.01833,           0.0037897,           0.0010726,            0.003763,            0.003763,            0.003763
                 191,            0.020924,           0.0089222,          0.00098945,             0.96426,             0.94056,             0.98711,             0.74516,             0.01848,           0.0037677,          0.00078921,             0.00373,             0.00373,             0.00373
                 192,            0.020777,           0.0092424,           0.0012724,             0.97952,             0.92672,               0.985,             0.73958,            0.019893,           0.0041561,          0.00054579,            0.003697,            0.003697,            0.003697
                 193,            0.020364,           0.0090398,          0.00082882,             0.96795,             0.95964,             0.98488,             0.74949,            0.018744,           0.0040002,          0.00062089,            0.003664,            0.003664,            0.003664
                 194,            0.020134,            0.008829,           0.0011173,              0.9799,             0.97631,              0.9879,             0.74326,            0.019094,           0.0036483,          0.00077362,            0.003631,            0.003631,            0.003631
                 195,            0.019603,           0.0088713,           0.0010886,              0.9574,              0.9676,             0.98958,             0.75371,            0.018094,           0.0036776,          0.00072708,            0.003598,            0.003598,            0.003598
                 196,            0.020096,           0.0091332,          0.00095539,             0.96045,             0.97183,             0.99076,             0.73189,            0.019465,           0.0037262,          0.00065818,            0.003565,            0.003565,            0.003565
                 197,            0.020096,           0.0088672,           0.0011614,             0.96443,             0.98812,             0.99242,             0.73878,            0.020287,           0.0036478,          0.00071397,            0.003532,            0.003532,            0.003532
                 198,             0.01962,           0.0089021,          0.00076271,             0.98967,               0.944,             0.98962,             0.73448,            0.019769,           0.0035956,          0.00090196,            0.003499,            0.003499,            0.003499
                 199,            0.020339,           0.0088658,           0.0013792,             0.95694,             0.96768,             0.98973,             0.75379,            0.019817,           0.0034606,          0.00057628,            0.003466,            0.003466,            0.003466
                 200,            0.020165,           0.0088194,           0.0012677,             0.99236,             0.93383,             0.99131,             0.76013,            0.020156,           0.0035255,          0.00075665,            0.003433,            0.003433,            0.003433
                 201,             0.01935,           0.0089118,           0.0007753,             0.97952,              0.9568,             0.98868,             0.76178,            0.018949,           0.0033882,           0.0011634,              0.0034,              0.0034,              0.0034
                 202,            0.020371,           0.0088475,           0.0014604,             0.96565,             0.95795,             0.98841,              0.7623,            0.018284,           0.0033879,           0.0010277,            0.003367,            0.003367,            0.003367
                 203,            0.019806,           0.0086752,          0.00061586,             0.95985,             0.97355,             0.99064,             0.76211,            0.018564,           0.0034482,          0.00091405,            0.003334,            0.003334,            0.003334
                 204,            0.020468,           0.0088046,            0.001447,             0.98826,             0.97059,             0.99124,             0.76936,            0.019128,            0.003428,          0.00074985,            0.003301,            0.003301,            0.003301
                 205,            0.020264,           0.0089876,          0.00099046,             0.92493,             0.98444,             0.98973,             0.76047,            0.018392,           0.0034511,          0.00086765,            0.003268,            0.003268,            0.003268
                 206,            0.019207,           0.0087656,            0.001076,             0.94475,             0.97424,             0.98931,             0.75133,            0.019088,           0.0035937,          0.00083828,            0.003235,            0.003235,            0.003235
                 207,            0.019594,           0.0085995,           0.0013554,             0.96488,             0.96038,              0.9914,             0.76576,            0.019138,           0.0035164,          0.00076585,            0.003202,            0.003202,            0.003202
                 208,            0.019848,           0.0088218,          0.00091361,              0.9952,             0.94038,              0.9916,              0.7599,            0.018855,           0.0034041,          0.00072608,            0.003169,            0.003169,            0.003169
                 209,            0.020188,           0.0086372,           0.0013295,             0.93863,             0.96975,             0.99046,             0.74799,             0.01968,           0.0034723,           0.0005626,            0.003136,            0.003136,            0.003136
                 210,             0.01997,           0.0086683,           0.0012139,             0.97349,             0.95086,             0.98984,             0.75083,            0.019066,           0.0036633,          0.00064182,            0.003103,            0.003103,            0.003103
                 211,            0.018538,           0.0085667,           0.0014649,             0.95789,             0.96364,             0.98917,             0.73546,            0.019008,           0.0036519,          0.00094674,             0.00307,             0.00307,             0.00307
                 212,            0.019494,           0.0085761,          0.00081194,             0.95494,             0.96475,             0.98867,             0.73203,            0.018496,           0.0038619,          0.00072362,            0.003037,            0.003037,            0.003037
                 213,            0.019853,           0.0085374,           0.0021611,             0.98107,             0.97019,             0.99188,             0.74596,            0.017504,           0.0037038,          0.00057547,            0.003004,            0.003004,            0.003004
                 214,            0.018941,           0.0086817,           0.0014671,             0.97633,             0.97423,             0.98663,             0.76009,            0.018699,           0.0035639,           0.0003736,            0.002971,            0.002971,            0.002971
                 215,            0.019344,           0.0085027,           0.0010776,             0.98999,             0.97901,             0.99335,             0.75599,            0.017337,           0.0035605,          0.00043068,            0.002938,            0.002938,            0.002938
                 216,            0.019282,           0.0088388,          0.00095827,             0.97838,             0.98741,             0.99369,             0.75571,            0.017944,           0.0036047,          0.00036771,            0.002905,            0.002905,            0.002905
                 217,            0.019225,           0.0084484,           0.0017252,             0.97993,              0.9857,             0.99354,             0.75265,            0.018166,            0.003679,          0.00036292,            0.002872,            0.002872,            0.002872
                 218,            0.018401,           0.0086616,          0.00092238,             0.98551,             0.93514,             0.99205,             0.74718,            0.018664,           0.0038414,          0.00047364,            0.002839,            0.002839,            0.002839
                 219,            0.019821,           0.0085761,          0.00077149,             0.95032,             0.96558,             0.99096,             0.74605,              0.0189,           0.0038054,          0.00065968,            0.002806,            0.002806,            0.002806
                 220,            0.018949,           0.0089622,           0.0010315,              0.9833,             0.95638,               0.987,             0.75385,            0.019245,           0.0037191,          0.00070546,            0.002773,            0.002773,            0.002773
                 221,            0.018834,           0.0082578,           0.0011391,             0.98799,             0.93747,             0.99009,             0.74615,            0.018729,           0.0037777,          0.00066068,             0.00274,             0.00274,             0.00274
                 222,            0.019647,           0.0082661,          0.00097786,             0.92772,             0.97806,             0.98903,             0.75724,             0.01821,           0.0037379,           0.0007436,            0.002707,            0.002707,            0.002707
                 223,            0.018792,            0.008451,           0.0011848,             0.97917,              0.9407,             0.99106,             0.76174,            0.018744,           0.0036278,          0.00049644,            0.002674,            0.002674,            0.002674
                 224,            0.018509,           0.0087949,          0.00075873,             0.97943,             0.97059,             0.99355,              0.7555,            0.019568,            0.003526,          0.00030241,            0.002641,            0.002641,            0.002641
                 225,            0.019038,           0.0082416,          0.00096039,             0.97508,             0.96793,             0.99261,             0.76379,            0.018336,           0.0035419,          0.00039365,            0.002608,            0.002608,            0.002608
                 226,            0.018297,            0.008192,           0.0012442,             0.94755,             0.98039,              0.9917,             0.76405,            0.018185,           0.0034528,          0.00042953,            0.002575,            0.002575,            0.002575
                 227,            0.017924,           0.0084849,           0.0007279,             0.96098,             0.98555,             0.99268,             0.76966,            0.017515,           0.0034914,          0.00041926,            0.002542,            0.002542,            0.002542
                 228,            0.019093,           0.0084667,            0.001646,             0.94627,             0.97091,             0.99163,             0.75553,            0.017308,           0.0037131,          0.00063829,            0.002509,            0.002509,            0.002509
                 229,            0.018362,           0.0082605,          0.00096431,             0.96989,             0.95723,             0.98941,             0.75541,            0.017082,           0.0035567,          0.00080144,            0.002476,            0.002476,            0.002476
                 230,            0.018455,           0.0084249,           0.0011143,             0.97631,             0.94978,             0.99002,             0.76394,            0.017481,           0.0034878,           0.0008539,            0.002443,            0.002443,            0.002443
                 231,            0.018654,           0.0085887,           0.0010375,             0.97264,             0.94978,             0.99064,             0.76456,            0.019098,           0.0035491,          0.00081053,             0.00241,             0.00241,             0.00241
                 232,             0.01824,           0.0083399,           0.0011663,             0.97591,             0.96154,             0.99253,             0.76672,            0.017344,           0.0035083,          0.00065718,            0.002377,            0.002377,            0.002377
                 233,            0.018694,           0.0081543,           0.0011423,              0.9615,             0.97461,             0.99162,             0.76985,            0.017286,           0.0035183,          0.00066864,            0.002344,            0.002344,            0.002344
                 234,            0.018287,           0.0088192,          0.00095969,             0.95069,             0.98056,             0.99141,             0.76422,            0.017109,           0.0035105,          0.00060074,            0.002311,            0.002311,            0.002311
                 235,            0.018029,           0.0083754,           0.0012141,             0.96102,             0.96733,             0.98931,             0.77494,            0.017609,           0.0035074,          0.00061946,            0.002278,            0.002278,            0.002278
                 236,            0.018373,           0.0082168,             0.00105,             0.97666,             0.95263,             0.98609,             0.76385,            0.017288,           0.0036142,          0.00082188,            0.002245,            0.002245,            0.002245
                 237,             0.01785,           0.0084877,          0.00090859,             0.93311,             0.97736,             0.98838,              0.7614,            0.017521,           0.0035048,          0.00078926,            0.002212,            0.002212,            0.002212
                 238,            0.018211,           0.0081235,          0.00083631,             0.97949,             0.95566,              0.9893,             0.76011,            0.016964,           0.0035353,          0.00060558,            0.002179,            0.002179,            0.002179
                 239,            0.017588,           0.0082523,          0.00067632,             0.98806,             0.95934,              0.9904,             0.76428,            0.017251,           0.0034714,          0.00051155,            0.002146,            0.002146,            0.002146
                 240,            0.017863,           0.0082771,          0.00092069,             0.98835,             0.94957,             0.99113,             0.76661,            0.017634,           0.0034757,          0.00062008,            0.002113,            0.002113,            0.002113
                 241,            0.017506,           0.0083293,           0.0009173,             0.97197,             0.95532,             0.99096,             0.77294,            0.017301,           0.0036016,           0.0008811,             0.00208,             0.00208,             0.00208
                 242,            0.017666,           0.0077743,           0.0005341,             0.98467,             0.93975,             0.98733,             0.76731,            0.017642,            0.003509,          0.00097752,            0.002047,            0.002047,            0.002047
                 243,            0.017489,           0.0082497,          0.00077525,             0.98539,             0.95751,             0.99119,             0.76574,            0.017149,           0.0035152,          0.00071497,            0.002014,            0.002014,            0.002014
                 244,            0.017009,           0.0081051,          0.00069635,             0.98293,             0.97019,             0.99258,             0.75363,            0.017732,           0.0035293,          0.00046978,            0.001981,            0.001981,            0.001981
                 245,            0.016602,           0.0081928,          0.00047935,             0.98646,             0.95998,             0.99152,             0.76247,            0.017719,           0.0035658,          0.00056036,            0.001948,            0.001948,            0.001948
                 246,            0.017532,           0.0083713,          0.00062761,              0.9868,             0.95674,              0.9923,             0.76716,            0.018208,           0.0036371,          0.00038569,            0.001915,            0.001915,            0.001915
                 247,            0.017428,           0.0082058,          0.00067136,             0.98721,             0.94772,             0.99176,             0.75745,            0.017774,           0.0037427,           0.0003561,            0.001882,            0.001882,            0.001882
                 248,            0.017733,           0.0081882,          0.00098436,             0.98201,             0.95648,             0.99191,             0.76343,             0.01832,           0.0036588,          0.00040908,            0.001849,            0.001849,            0.001849
                 249,            0.017329,           0.0079596,          0.00077264,             0.96501,             0.95998,             0.99099,              0.7639,            0.018358,           0.0035005,          0.00046315,            0.001816,            0.001816,            0.001816
                 250,            0.016759,           0.0078137,          0.00060141,             0.94964,             0.98615,              0.9921,             0.76775,            0.017848,           0.0035479,          0.00033021,            0.001783,            0.001783,            0.001783
                 251,            0.017478,           0.0081835,          0.00052443,              0.9606,             0.97565,             0.99183,             0.77556,            0.017499,           0.0035491,          0.00037649,             0.00175,             0.00175,             0.00175
                 252,            0.017065,           0.0081105,           0.0012782,              0.9785,             0.95327,             0.99143,             0.77313,            0.018175,           0.0035396,          0.00055478,            0.001717,            0.001717,            0.001717
                 253,            0.017352,           0.0082864,           0.0004905,             0.98889,             0.96927,             0.99273,             0.76053,            0.017914,           0.0035658,           0.0005403,            0.001684,            0.001684,            0.001684
                 254,            0.017177,           0.0083376,          0.00079985,             0.98997,             0.98292,             0.99367,             0.76662,            0.018068,            0.003509,          0.00045598,            0.001651,            0.001651,            0.001651
                 255,            0.017811,           0.0080491,          0.00089989,             0.96256,             0.99589,             0.99309,             0.76724,            0.018673,           0.0034943,          0.00037042,            0.001618,            0.001618,            0.001618
                 256,            0.016455,           0.0082838,          0.00076617,             0.97745,              0.9868,              0.9936,             0.76945,            0.018241,           0.0035737,          0.00029681,            0.001585,            0.001585,            0.001585
                 257,            0.016889,           0.0079538,          0.00076191,             0.98842,             0.98571,             0.99307,             0.76899,            0.017976,           0.0036285,          0.00035071,            0.001552,            0.001552,            0.001552
                 258,            0.017191,            0.007805,           0.0016723,             0.98677,              0.9686,             0.99188,              0.7735,            0.018502,           0.0035844,          0.00039217,            0.001519,            0.001519,            0.001519
                 259,            0.017031,           0.0078514,          0.00056586,             0.96855,             0.97297,             0.99075,             0.76532,             0.01801,           0.0035493,          0.00053034,            0.001486,            0.001486,            0.001486
                 260,            0.017011,             0.00775,          0.00086945,             0.97514,             0.97131,             0.99175,             0.76664,            0.017423,           0.0035813,          0.00049944,            0.001453,            0.001453,            0.001453
                 261,            0.016519,           0.0079401,          0.00054085,              0.9688,             0.97723,             0.99163,             0.76045,              0.0185,           0.0035665,          0.00048141,             0.00142,             0.00142,             0.00142
                 262,            0.016873,            0.007946,          0.00078317,             0.98501,             0.96038,             0.99159,             0.77403,            0.018095,           0.0035989,          0.00044149,            0.001387,            0.001387,            0.001387
                 263,            0.017483,           0.0080406,          0.00048589,             0.99241,             0.95018,             0.99258,             0.76596,            0.018154,           0.0035563,          0.00037931,            0.001354,            0.001354,            0.001354
                 264,            0.016732,           0.0079671,          0.00074968,             0.97763,             0.97019,             0.99273,             0.77722,            0.018187,           0.0035541,          0.00039614,            0.001321,            0.001321,            0.001321
                 265,            0.017281,           0.0077977,          0.00054248,             0.98123,             0.96768,             0.99261,             0.78087,            0.017993,           0.0035291,           0.0003554,            0.001288,            0.001288,            0.001288
                 266,            0.016806,           0.0078177,          0.00054744,             0.98676,             0.96783,             0.99252,             0.77964,            0.018366,           0.0035956,          0.00041382,            0.001255,            0.001255,            0.001255
                 267,            0.016439,           0.0077926,          0.00051169,              0.9877,             0.96776,             0.99274,             0.77829,            0.018301,           0.0036561,          0.00049729,            0.001222,            0.001222,            0.001222
                 268,            0.015178,           0.0075142,          0.00044084,             0.98875,             0.96973,             0.99321,             0.77054,            0.017336,           0.0036304,          0.00052315,            0.001189,            0.001189,            0.001189
                 269,            0.017301,           0.0078705,          0.00075855,             0.98868,             0.95418,             0.99243,             0.77825,            0.017466,            0.003531,          0.00056342,            0.001156,            0.001156,            0.001156
                 270,            0.016774,           0.0075851,          0.00059182,             0.96642,             0.96354,             0.99193,             0.78651,            0.017485,           0.0035107,          0.00047419,            0.001123,            0.001123,            0.001123
                 271,            0.016784,           0.0078429,          0.00072292,             0.97339,             0.95998,             0.99191,             0.78364,            0.017309,           0.0036314,          0.00036893,             0.00109,             0.00109,             0.00109
                 272,            0.015638,           0.0076638,          0.00033855,             0.98551,             0.97425,             0.99326,             0.77403,            0.018149,           0.0036716,          0.00037816,            0.001057,            0.001057,            0.001057
                 273,            0.015634,           0.0074018,          0.00070194,              0.9782,             0.98039,             0.99237,             0.77649,            0.017658,           0.0036869,          0.00042111,            0.001024,            0.001024,            0.001024
                 274,            0.015582,           0.0076916,            0.000951,             0.97617,             0.97883,             0.99248,             0.77215,            0.017402,           0.0036433,          0.00043126,            0.000991,            0.000991,            0.000991
                 275,            0.016074,           0.0076996,          0.00056403,             0.98579,             0.96325,             0.99267,             0.77756,            0.017954,           0.0036995,           0.0004025,            0.000958,            0.000958,            0.000958
                 276,            0.015469,           0.0075627,          0.00059491,             0.98994,             0.97651,             0.99361,             0.77508,             0.01738,           0.0036378,          0.00033942,            0.000925,            0.000925,            0.000925
                 277,             0.01518,           0.0076436,          0.00040455,             0.98996,             0.97823,             0.99404,             0.78637,            0.017601,           0.0035763,          0.00029546,            0.000892,            0.000892,            0.000892
                 278,             0.01611,           0.0075577,          0.00071819,             0.98262,             0.96789,             0.99363,             0.78588,            0.017658,           0.0035939,          0.00028898,            0.000859,            0.000859,            0.000859
                 279,            0.015035,           0.0075639,           0.0005526,             0.98782,             0.97841,             0.99356,             0.78746,            0.017574,           0.0035708,          0.00038122,            0.000826,            0.000826,            0.000826
                 280,            0.015422,           0.0074727,          0.00054358,             0.98641,             0.96947,             0.99363,             0.78751,            0.017106,           0.0035686,          0.00041251,            0.000793,            0.000793,            0.000793
                 281,            0.015329,           0.0074053,          0.00060874,             0.97091,             0.97019,             0.99332,             0.78076,            0.017076,           0.0036423,          0.00041634,             0.00076,             0.00076,             0.00076
                 282,            0.016449,           0.0078893,          0.00064764,             0.98979,             0.97402,             0.99336,             0.78107,             0.01703,           0.0035942,          0.00043947,            0.000727,            0.000727,            0.000727
                 283,            0.015834,           0.0074932,          0.00064338,             0.98682,             0.96964,             0.99307,             0.77708,            0.017274,           0.0035479,          0.00049785,            0.000694,            0.000694,            0.000694
                 284,            0.015279,           0.0075225,           0.0003905,              0.9831,             0.97019,             0.99293,             0.78001,            0.017505,           0.0035341,          0.00049751,            0.000661,            0.000661,            0.000661
                 285,            0.015158,           0.0074685,          0.00073455,             0.98528,             0.96612,              0.9932,             0.77365,            0.017256,           0.0035565,          0.00046159,            0.000628,            0.000628,            0.000628
                 286,            0.016129,           0.0076003,          0.00049981,             0.96345,             0.98274,             0.99295,             0.77824,             0.01726,           0.0036039,          0.00045791,            0.000595,            0.000595,            0.000595
                 287,            0.016589,           0.0075904,          0.00046401,             0.96161,             0.98303,             0.99287,             0.77855,            0.016907,           0.0036285,          0.00048915,            0.000562,            0.000562,            0.000562
                 288,            0.015395,            0.007478,          0.00087151,              0.9852,             0.96772,             0.99259,             0.77808,            0.017167,           0.0036666,          0.00050158,            0.000529,            0.000529,            0.000529
                 289,            0.015158,           0.0074179,          0.00053812,             0.98087,             0.97019,              0.9925,             0.77867,            0.017104,           0.0036321,           0.0005175,            0.000496,            0.000496,            0.000496
                 290,            0.015666,           0.0075003,          0.00047623,             0.98793,             0.97019,             0.99207,             0.78346,            0.017276,           0.0036469,          0.00052618,            0.000463,            0.000463,            0.000463
                 291,            0.016022,           0.0074679,          0.00051724,             0.98612,             0.97019,             0.99204,             0.77774,            0.017486,             0.00367,          0.00050752,             0.00043,             0.00043,             0.00043
                 292,            0.015738,           0.0071445,          0.00035775,             0.98785,             0.97019,             0.99175,             0.77792,            0.017491,           0.0036781,          0.00049256,            0.000397,            0.000397,            0.000397
                 293,            0.016124,           0.0074783,          0.00077501,             0.98811,             0.96901,             0.99191,             0.77386,            0.017987,           0.0036967,          0.00049927,            0.000364,            0.000364,            0.000364
                 294,            0.014419,           0.0075573,          0.00045796,             0.98873,              0.9699,             0.99091,             0.77474,            0.017547,           0.0037379,          0.00047766,            0.000331,            0.000331,            0.000331
                 295,            0.014667,           0.0071722,          0.00034918,             0.98687,             0.96753,             0.99108,              0.7708,            0.017513,           0.0037503,          0.00046583,            0.000298,            0.000298,            0.000298
                 296,            0.014548,           0.0074776,          0.00046509,             0.98518,             0.96736,             0.99156,              0.7734,            0.017445,           0.0037396,          0.00045966,            0.000265,            0.000265,            0.000265
                 297,            0.015473,            0.007672,          0.00048936,             0.98734,             0.96927,             0.99126,              0.7731,            0.017565,           0.0037282,          0.00046687,            0.000232,            0.000232,            0.000232
                 298,            0.014618,           0.0075177,          0.00056546,             0.98866,             0.97019,             0.99147,             0.77812,            0.017414,           0.0037379,          0.00046068,            0.000199,            0.000199,            0.000199
                 299,            0.015186,           0.0073863,          0.00081794,             0.98729,             0.96945,             0.99134,             0.77625,            0.017396,           0.0037282,          0.00045027,            0.000166,            0.000166,            0.000166
